ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
727D17;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727D17;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727D17;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727D17;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727D17;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727D17;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727D17;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1340;175;
727D17;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1340;205;
727D17;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;215;
727D17;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727D17;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727D17;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727D17;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727D17;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727D17;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727D17;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1236;180;
727D17;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1236;210;
727D17;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;220;
727D17;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727D17;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727D17;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727D17;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727D17;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727D17;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727D17;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727D17;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1158;180;
727D17;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1158;210;
727D17;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;220;
727D17;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
727D17;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
727D17;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727D17;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727D17;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
727EM1;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727EM1;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1342;160;
727EM1;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1342;190;
727EM1;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;200;
727EM1;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727EM1;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM1;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727EM1;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727EM1;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727EM1;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727EM1;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1265;160;
727EM1;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1265;190;
727EM1;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;200;
727EM1;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727EM1;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM1;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727EM1;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727EM1;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727EM1;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727EM1;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1192;165;
727EM1;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1192;195;
727EM1;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;205;
727EM1;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727EM1;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM1;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727EM1;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727EM1;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727EM1;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727EM1;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727EM1;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1115;170;
727EM1;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1115;200;
727EM1;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;210;
727EM1;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
727EM1;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM1;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727EM1;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727EM1;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
727EM2;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727EM2;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1363;170;
727EM2;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1363;200;
727EM2;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;210;
727EM2;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727EM2;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM2;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727EM2;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727EM2;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727EM2;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727EM2;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1281;170;
727EM2;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1281;200;
727EM2;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;210;
727EM2;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727EM2;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM2;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727EM2;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727EM2;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727EM2;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727EM2;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1177;175;
727EM2;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1177;205;
727EM2;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;215;
727EM2;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727EM2;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM2;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727EM2;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727EM2;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727EM2;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727EM2;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1057;180;
727EM2;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1057;210;
727EM2;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;220;
727EM2;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
727EM2;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
727EM2;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727EM2;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727EM2;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
727EM2;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
727EM2;DEFAULT;5;2;Climb;MaxTakeoff;5;1000;;;
727EM2;DEFAULT;5;3;Accelerate;MaxTakeoff;2;;941;210;
727EM2;DEFAULT;5;4;Accelerate;MaxClimb;ZERO;;1000;220;
727EM2;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000;;;
727EM2;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1000;250;
727EM2;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500;;;
727EM2;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500;;;
727EM2;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000;;;
727Q15;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727Q15;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1363;170;
727Q15;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1363;200;
727Q15;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;210;
727Q15;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727Q15;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q15;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727Q15;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727Q15;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727Q15;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727Q15;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1281;170;
727Q15;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1281;200;
727Q15;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;210;
727Q15;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727Q15;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q15;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727Q15;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727Q15;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727Q15;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727Q15;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1177;175;
727Q15;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1177;205;
727Q15;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;215;
727Q15;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727Q15;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q15;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727Q15;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727Q15;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727Q15;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727Q15;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1057;180;
727Q15;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1057;210;
727Q15;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;220;
727Q15;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
727Q15;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q15;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727Q15;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727Q15;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
727Q15;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
727Q15;DEFAULT;5;2;Climb;MaxTakeoff;5;1000;;;
727Q15;DEFAULT;5;3;Accelerate;MaxTakeoff;2;;941;210;
727Q15;DEFAULT;5;4;Accelerate;MaxClimb;ZERO;;1000;220;
727Q15;DEFAULT;5;5;Climb;MaxClimb;ZERO;3000;;;
727Q15;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1000;250;
727Q15;DEFAULT;5;7;Climb;MaxClimb;ZERO;5500;;;
727Q15;DEFAULT;5;8;Climb;MaxClimb;ZERO;7500;;;
727Q15;DEFAULT;5;9;Climb;MaxClimb;ZERO;10000;;;
727Q7;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727Q7;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1342;160;
727Q7;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1342;190;
727Q7;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;200;
727Q7;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727Q7;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q7;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727Q7;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727Q7;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727Q7;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727Q7;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1265;160;
727Q7;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1265;190;
727Q7;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;200;
727Q7;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727Q7;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q7;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727Q7;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727Q7;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727Q7;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727Q7;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1192;165;
727Q7;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1192;195;
727Q7;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;205;
727Q7;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727Q7;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q7;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727Q7;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727Q7;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727Q7;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q7;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727Q7;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1115;170;
727Q7;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1115;200;
727Q7;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;210;
727Q7;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
727Q7;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q7;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727Q7;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727Q7;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
727Q9;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727Q9;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1539;170;
727Q9;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1539;200;
727Q9;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;210;
727Q9;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
727Q9;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q9;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727Q9;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727Q9;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727Q9;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727Q9;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1390;170;
727Q9;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1390;200;
727Q9;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;210;
727Q9;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
727Q9;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q9;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727Q9;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727Q9;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727Q9;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727Q9;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1255;180;
727Q9;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1255;210;
727Q9;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;220;
727Q9;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
727Q9;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
727Q9;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727Q9;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727Q9;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727Q9;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727Q9;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727Q9;DEFAULT;4;3;Accelerate;MaxTakeoff;2;;855;210;
727Q9;DEFAULT;4;4;Accelerate;MaxClimb;ZERO;;1000;220;
727Q9;DEFAULT;4;5;Climb;MaxClimb;ZERO;3000;;;
727Q9;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1000;250;
727Q9;DEFAULT;4;7;Climb;MaxClimb;ZERO;5500;;;
727Q9;DEFAULT;4;8;Climb;MaxClimb;ZERO;7500;;;
727Q9;DEFAULT;4;9;Climb;MaxClimb;ZERO;10000;;;
727QF;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
727QF;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;1000;175;
727QF;DEFAULT;1;4;Accelerate;MaxTakeoff;2;;1000;190;
727QF;DEFAULT;1;5;Accelerate;MaxTakeoff;ZERO;;1000;200;
727QF;DEFAULT;1;6;Climb;MaxContinuous;ZERO;3000;;;
727QF;DEFAULT;1;7;Accelerate;MaxContinuous;ZERO;;1000;250;
727QF;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
727QF;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
727QF;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
727QF;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
727QF;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;1000;180;
727QF;DEFAULT;2;4;Accelerate;MaxTakeoff;2;;1000;190;
727QF;DEFAULT;2;5;Accelerate;MaxTakeoff;ZERO;;1000;200;
727QF;DEFAULT;2;6;Climb;MaxContinuous;ZERO;3000;;;
727QF;DEFAULT;2;7;Accelerate;MaxContinuous;ZERO;;1000;250;
727QF;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
727QF;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
727QF;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
727QF;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
727QF;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1000;184;
727QF;DEFAULT;3;4;Accelerate;MaxTakeoff;2;;1000;190;
727QF;DEFAULT;3;5;Accelerate;MaxTakeoff;ZERO;;1000;200;
727QF;DEFAULT;3;6;Climb;MaxContinuous;ZERO;3000;;;
727QF;DEFAULT;3;7;Accelerate;MaxContinuous;ZERO;;1000;250;
727QF;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
727QF;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
727QF;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
727QF;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
727QF;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
727QF;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1000;189;
727QF;DEFAULT;4;4;Accelerate;MaxTakeoff;2;;1000;190;
727QF;DEFAULT;4;5;Accelerate;MaxTakeoff;ZERO;;1000;200;
727QF;DEFAULT;4;6;Climb;MaxContinuous;ZERO;3000;;;
727QF;DEFAULT;4;7;Accelerate;MaxContinuous;ZERO;;1000;250;
727QF;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
727QF;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
727QF;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
737;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
737;DEFAULT;1;3;Accelerate;MaxTakeoff;5;;2090;146;
737;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1568;171;
737;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1000;210;
737;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
737;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000;250;
737;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
737;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
737;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
737;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
737;DEFAULT;2;3;Accelerate;MaxTakeoff;5;;2014;149;
737;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1511;174;
737;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1000;210;
737;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
737;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000;250;
737;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
737;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
737;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
737;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
737;DEFAULT;3;3;Accelerate;MaxTakeoff;5;;1851;154;
737;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1388;179;
737;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1000;210;
737;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
737;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000;250;
737;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
737;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
737;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
737;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
737;DEFAULT;4;3;Accelerate;MaxTakeoff;5;;1685;160;
737;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1264;185;
737;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1000;210;
737;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
737;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000;250;
737;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
737;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
737;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
737300;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
737300;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
737300;DEFAULT;1;3;Accelerate;MaxClimb;5;;1483.4;187.9;
737300;DEFAULT;1;4;Accelerate;MaxClimb;1;;1684.6;205.5;
737300;DEFAULT;1;5;Accelerate;MaxClimb;ZERO;;1815.6;220.5;
737300;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000;;;
737300;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1892.6;250;
737300;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500;;;
737300;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500;;;
737300;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000;;;
737300;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
737300;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
737300;DEFAULT;2;3;Accelerate;MaxClimb;5;;1398.8;189.2;
737300;DEFAULT;2;4;Accelerate;MaxClimb;1;;1579.3;204.5;
737300;DEFAULT;2;5;Accelerate;MaxClimb;ZERO;;1700.5;220.5;
737300;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000;;;
737300;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1774.1;250;
737300;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500;;;
737300;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500;;;
737300;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
737300;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
737300;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
737300;DEFAULT;3;3;Accelerate;MaxClimb;5;;1311.5;190.8;
737300;DEFAULT;3;4;Accelerate;MaxClimb;1;;1487.2;213.2;
737300;DEFAULT;3;5;Accelerate;MaxClimb;ZERO;;1609.4;220.5;
737300;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
737300;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1657.6;250;
737300;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
737300;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
737300;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
737300;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
737300;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
